cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;removida_do_mosc;data_fechamento;ano_fechamento;tx_endereco_completo;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social
73819658000101;ASSOCIACAO FEMININA DA PENHA DE FRANCA;;1993-11-18;não;;;RUA RECIFE265, PENHA, São Paulo, SP, 03631000;S�O PAULO;SP;-46,5481384759996;-23,5319679609996;87301.0;1.0
5794865000190;ASSOCIACAO TRIBO DE JUDA;PROJETO AR;2003-07-07;não;;;RUA PAINS21, JARDIM MONTE CARMELO, Guarulhos, SP, 07194040;GUARULHOS;SP;-46,5083939519996;-23,4414244389996;87301.0;1.0
10561619000129;ASSOCIACAO EQUO-RIBEIRAO;ASSOCIACAO EQUO-RIBEIRAO;2008-12-03;não;;;RUA DOUTOR CANDIDO GUIDON68, INDEPENDENCIA, Ribeirão Preto, SP, 14076170;RIBEIR�O PRETO;SP;-47,7878879919996;-21,1575220909996;87204.0;1.0
11094833000185;COMUNIDADE TERAPEUTICA CONFIANCA;;2009-08-19;não;;;SITIO SAO SEBASTIAOS/N, MATO SECO, Aguaí, SP, 13860000;AGUA�;SP;-46,9739470139996;-22,0576912259996;87204.0;1.0
11869160000198;'ASSOCIACAO EU ME IMPORTO' (EMI);;2010-04-22;não;;;RUA MASSARANDUBA140, PQ JOAO RAMALHO, Santo André, SP, 09290110;SANTO ANDR�;SP;-46,5069841639996;-23,6469842809996;88006.0;1.0
12827618000109;CASA DE RECUPERACAO DEUS E FIEL;CASA DE RECUPERACAO DEUS E FIEL;2010-11-03;não;;;ESTRADA CRT 222A229,       SITIO MARIANA II, ELEUTERIO, Itapira, SP, 13988000;ITAPIRA;SP;-46,8228787899996;-22,4362171119996;87204.0;1.0
23568559000118;OSC ORGANIZACAO DA SOCIEDADE CIVIL MAQUININHA DO FUTURO;;2015-09-30;não;;;RUA BENEDITO SUFREDINI655, CONJUNTO HABITACIONAL SAO DEOCLECIANO, São José do Rio Preto, SP, 15057498;S�O JOS� DO RIO PRETO;SP;-49,3522636429996;-20,7926325999996;88006.0;1.0
24671019000128;ORGANIZACAO NAO GOVERNAMENTAL FILHOS DE MARIA;CASA SAO LAZARO;2016-03-09;não;;;RUA MANUEL ALVARES PIMENTEL885, CASA  IDOSOS, JARDIM MIRIAM, São Paulo, SP, 08141000;S�O PAULO;SP;-46,3916992319996;-23,5216597369996;87115.0;1.0
21794090000100;ASSOCIACAO SEMENTE DE ESPERANCA;;2015-01-23;não;;;RUA DIRCEU SOUZA COELHO01, JARDIM SAO JUDAS TADEU, Campinas, SP, 13059723;CAMPINAS;SP;-47,1384267599996;-22,9502043369996;87204.0;1.0
1989670000145;ASSOCIACAO DOS DIABETICOS DE FRANCA - ASSODIA;;1997-06-19;não;;;RUA GONCALVES DIAS1877, ESTACAO, Franca, SP, 14405196;FRANCA;SP;-47,4097675629996;-20,5326444489996;87115.0;1.0
67130104000191;ASSOCIACAO PROPR CENTRAL TEL DO CONJ RES BRASIL;;1991-12-05;não;;;RUA EUCLIDES PACHECO1035, TATUAPE, São Paulo, SP, 03321901;S�O PAULO;SP;-46,5648076369996;-23,5475068539996;87115.0;1.0
67838078000150;ASS SRI SKSNA-FERNANDO MACHON INST F.I.AUTOTER AUTOREAL;;1992-05-28;não;;;RUA FRANCO PAULISTA133, SANTANA, São Paulo, SP, 02332030;S�O PAULO;SP;-46,6220453389996;-23,4864560019996;87115.0;1.0
19977803000129;INSTITUTO VALE VIVER;VALE VIVER;2014-02-26;não;;;"ESTRADA MUNICIPAL LIM 310, SITIO SANTA HELENAS/N, CXPST: 2142;, SANTA HELENA, Limeira, SP, 13486098";LIMEIRA;SP;-47,4242151279996;-22,5541665989996;87204.0;1.0
64929490000198;ASSOCIACAO DOS MORADORES DOS BAIRROS DA SANTA CRUZ;AMOBASC;1994-01-04;não;;;RUA ALTINO OSORIO OLIVEIRA1005, SILENO CRIVELENTI, Altinópolis, SP, 14350000;ALTIN�POLIS;SP;-47,3837671089996;-21,0200707329996;88006.0;1.0
4088466000222;ABRIGO DA ESPERANCA JO;ABRIGO DA ESPERANCA JO;2004-09-23;não;;;RUA PROJETADA B14, CASTOR, Onda Verde, SP, 15450000;ONDA VERDE;SP;-49,2971177989996;-20,6122776199996;87301.0;1.0
9151750000139;INSTITUTO BOA VISAO E SAUDE;BOVISA;2007-09-25;não;;;RUA JAU1254, SALA  7 8 9 10 11 12 13, BOQUEIRAO, Praia Grande, SP, 11701190;PRAIA GRANDE;SP;-46,4100538559996;-24,0109886859996;94308.0;1.0
9322764000178;INSTITUTO LEAO DE ACAO SOCIAL;;2007-12-11;não;;;RUA DA FE777, MIRANTE DE JANDIRA, Jandira, SP, 06631240;JANDIRA;SP;-46,9029787969996;-23,5447767079996;94995.0;1.0
25331770000148;ASSOCIACAO UNIDOS DO BURACAO;;2016-03-15;não;;;RUA JOSE PINTOS/N, CIDADE TIRADENTES, São Paulo, SP, 08471520;S�O PAULO;SP;-46,4017255649996;-23,6068279899996;88006.0;1.0
26461198000102;COMUNIDADE TERAPEUTICA ESTANCIA PENIEL;COMUNIDADE TERAPEUTICA ESTANCIA PENIEL;2016-10-13;não;;;RUA SOROCABA28, MARILIA, Marília, SP, 17509160;MAR�LIA;SP;-49,9416709489996;-22,2186816329996;87204.0;1.0
24617752000164;ASSOCIACAO SEMEANDO MAIS VIDAS;;2014-09-09;não;;;AVENIDA PROFESSOR HENRIQUE DA MOTA FONSECA JUNIOR1881, VILA MARIA, Porto Ferreira, SP, 13660000;PORTO FERREIRA;SP;-47,4874827029996;-21,8502954369996;88006.0;1.0
4810408000180;ASSOCIACAO DOS MORADORES DOS BAIRROS JD.SAO JOSE, JD.ITALIA, JD.BRASIL, PARQUE ALIANCA I E II E VILA JANDIRA;;2001-06-25;não;;;RUA ARMANDO ANTONIO MOCHETTI258, JARDIM ITALIA, Matão, SP, 15996070;MAT�O;SP;-48,3750965439996;-21,5848052139996;94308.0;1.0
4840580000186;Aapm Da Escola Senai Nadir Dias De Figueiredo;;2001-12-20;sim;;;RUA ARI BARROSO 305, PRESIDENTE ALTINO, OSASCO, SP, 06216240;OSASCO;SP;-46,7721364509996;-23,5267339499996;88006.0;1.0
49026222000172;ASSOCIACAO CENTRO COMUNITARIO FRANCISCO GIGLIO;ACC FRANCISCO GIGLIO;1977-07-22;não;;;RUA MAL DEODORO DA FONSECA223, CENTRO, Palmares Paulista, SP, 15828000;PALMARES PAULISTA;SP;-48,8008572759996;-21,0837649169996;87115.0;1.0
49124175000108;Associacao De Pais E Mestres Da Escola Estadual Coronel Galdino Ribeiro;APM;1978-01-06;sim;;;RUA DONA AYDA BAGANHA FERREIRA 513, GALIA, SP, 17450000;G�LIA;SP;-49,5506016699997;-22,2927838299996;88006.0;1.0
49539166000170;A P M E E P S G Alferes Mario Pedro Vercellino;;1977-11-09;sim;;;Boituva, SP;BOITUVA;SP;-47,6790288079996;-23,2860185549996;87115.0;1.0
50374602000187;MISSAO RESGATE DE VIDAS ASSOCIACAO COMUNITARIA;ESQUADRAO RESGATE;1979-08-21;não;;;RUA JOSE FERREIRA560, CASA, VILA NOVA VOTORANTIM, Votorantim, SP, 18113310;VOTORANTIM;SP;-47,4151564229997;-23,5395964229996;87115.0;1.0
3749846000117;ASSOCIACAO BENEFICENTE CULTURAL ESPORTIVA CRUZ E SOUZA;;2000-04-03;não;;;RUA WALTER TOME495, OLIMPICO, São Caetano do Sul, SP, 09570320;S�O CAETANO DO SUL;SP;-46,5600891489996;-23,6299730839996;88006.0;1.0
5249565000120;ASSOCIACAO LIGA DAS SENHORAS MUCULMANAS PARA O CENTRO CULTURAL ARABE ISLAMICO DO BRASIL;;2002-08-12;não;;;AVENIDA DOS EUCALIPTOS550, JARDIM NOVO MUNDO, São Paulo, SP, 04517000;S�O PAULO;SP;-46,6740267099996;-23,6046686779996;88006.0;1.0
56646441000110;SOCIEDADE SALTENSE DE SOCORRO MUTUO;;1966-09-06;não;;;RUA DR BARROS JUNIOR225 47, CENTRO, Salto, SP, 13323156;SALTO;SP;-47,2888259199996;-23,2137251479996;87301.0;1.0
60562790000120;MOVIMENTO POPULAR DE DIREITO A MORADIA DA ZONA SUL;;1989-05-23;não;;;ESTRADA DO GUARAPIRANGA1914, SANTO AMARO, São Paulo, SP, 04909025;S�O PAULO;SP;-46,7353639029996;-23,6817530579996;87301.0;1.0
3570289000172;ASSOCIACAO BENEFICENTE CRISTA VIDA ABUNDANTE;;1999-12-27;não;;;RUA DESPORTIVA110, VILA SANTA RITA, Itapevi, SP, 06660560;ITAPEVI;SP;-46,9626716109996;-23,5494783909996;87301.0;1.0
64614217000174;Apm Da Esc 1 E 2 Graus Prof Gumercindo C Almeida Moraes;APM;1992-12-18;sim;;;AVENIDA ALCIDES CHACOM COUTO 395, JARDIM EUROPA, DRACENA, SP, 17900000;DRACENA;SP;-51,5269808149996;-21,4852317399996;87115.0;1.0
3058508000139;ROTARACT CLUB DE CARDOSO;ROTARACT;1998-10-13;não;;;AVENIDA ROMEU VIANA ROMANELLI244, CENTRO, Cardoso, SP, 15570000;CARDOSO;SP;-49,9136598279996;-20,0876494539996;88006.0;1.0
64612955000182;ASSOCIACAO DO CENTRO CONVIVENCIA DE IDOSOS DE RANCHARIA;;1991-12-09;não;;;RUA QUATA25, VILA TEREZA, Rancharia, SP, 19600000;RANCHARIA;SP;-50,8725628659996;-22,2283774409996;87115.0;1.0
4088466000141;ABRIGO DA ESPERANCA JO;ABRIGO DA ESPERANCA JO;2000-10-03;não;;;RUA SANTO AFONSO DE MARIA LINGUORI155, SAO PEDRO, São José do Rio Preto, SP, 15091070;S�O JOS� DO RIO PRETO;SP;-49,3961074209996;-20,8261673129996;87301.0;1.0
5594986000199;ASSOCIACAO BENEFICENTE AGUA VIVA;ASSOCIACO BENEFICENTE AGUA VIAVA;2002-12-19;não;;;RUA SEBASTIAO OSEAS DA SILVA85, VILA MARIANA, Tapiratiba, SP, 13760000;TAPIRATIBA;SP;-46,7523390789996;-21,4726043369996;87301.0;1.0
7304422000108;ASSOCIACAO COMUNITARIA DE REFERENCIA EDUCACIONAL INSERCAO E TRATAMENTO ESPECIAL;ACREDITE;2005-03-28;não;;;ESTRADA DO GRAMADO2300, SERRARIA, São Paulo, SP, 04893460;S�O PAULO;SP;-46,7767281349997;-23,9066332219996;87301.0;1.0
7696346000115;CASA DE AMPARO AO IDOSO PARAISO;;2005-09-21;não;;;RUA KALIL ABDO06, JD NISSALVES, Itapecerica da Serra, SP, 06851205;ITAPECERICA DA SERRA;SP;-46,8599482079996;-23,7179186139996;87115.0;1.0
96481601000132;CVI CENTRO DE VIDA INDEPENDENTE;;1992-06-29;não;;;RUA VOL DA PATRIA3591, AP 123, SANTANA, São Paulo, SP, 04387110;S�O PAULO;SP;-46,6509152559996;-23,6627112829996;87115.0;1.0
55049159000192;INSTITUTO ABRACO & CIDADANIA;ASSOCIACAO MARIA FULO;1990-04-23;não;;;RUA EQUADOR, 384, , CENTRO, Diadema, SP, 09921130;DIADEMA;SP;-46,612732;-23,680675;94995.0;1.0
61304879000150;CLUBE DE MAES UNIAO DA SAUDADE;;1989-08-02;não;;;RUA MANUEL T DE CERQUEIRA50, S MIGUEL PAULISTA, São Paulo, SP, 08040660;S�O PAULO;SP;-46,4442223819996;-23,5121255279996;87115.0;1.0
26453615000167;OBRA SOCIAL SAO DOMINGOS SAVIO;;2016-10-24;não;;;RUA LUIZ GONCALO MIGUEL10, CECAP, Lorena, SP, 12610390;LORENA;SP;-45,1322938099996;-22,7523460709996;94308.0;1.0
103183000170;TIQUATIRA ASSOCIACAO BENEFICENTE EDUCACIONAL E COMUNITARIA;;1994-06-14;não;;;RUA S JOSE DO CAMPESTRE, 122, ANDAR 3, JARDIM DANFER, São Paulo, SP, 03728000;S�O PAULO;SP;-46,5078366764;-23,4979403082;94995.0;1.0
3723507000161;NOVA VIDA - CASA DE APOIO AO DROGADO E ALCOOLATRA - SUMARE;;1999-11-23;não;;;RUA JOAO FRANCISCO RAMOS145, CENTRO, Sumaré, SP, 13170028;SUMAR�;SP;-47,2688121409996;-22,8205931519996;87204.0;1.0
1252597000396;RECANTO DOS IDOSOS LUZ DIVINA;;2017-08-15;não;;;RUA SEBASTIAO LEITE275, QUADRA11                  LOTE  01 E 02, VILA ANDEYARA, Ferraz de Vasconcelos, SP, 08530230;FERRAZ DE VASCONCELOS;SP;-46,3700719569996;-23,5367992749996;87301.0;1.0
2627820000729;SAMARITANO SAO FRANCISCO DE ASSIS;PROJETO NCI DANDARA;2017-09-29;não;;;RUA RENATO RINALDI, 750, SALA  03, VILA CARRAO, São Paulo, SP, 03426000;S�O PAULO;SP;-46,539603;-23,551181;87115.0;1.0
2627820000990;SAMARITANO SAO FRANCISCO DE ASSIS;PROJETO CCA - XICO ESVAEL;2018-04-04;não;;;RUA RENATO RINALDI, 750, SALA  04, VILA CARRAO, São Paulo, SP, 03426000;S�O PAULO;SP;-46,539603;-23,551181;88006.0;1.0
4676010001689;ASSOCIACAO DE LUTA E PROMOCAO SOCIAL JARDIM ROBRU E ADJACENCIAS;CCA ALPS;2017-01-04;não;;;RUA MANUEL MARTINS DE MELO78, VILA ITAIM, São Paulo, SP, 08110820;S�O PAULO;SP;-46,3922253109996;-23,4925472889996;88006.0;1.0
55167720000138;ASSOCIACAO DE KARATE SOL;;1985-10-28;não;;;RUA CESAR GUIMARAES39, JARDIM DA GLORIA, São Paulo, SP, 01545070;S�O PAULO;SP;-46,6185000129996;-23,5811544279996;87115.0;1.0
7606902000549;CENTRO DE RECUPERACAO CONQUISTA;;2016-11-23;não;;;ESTRADA ARY DOMINGUES MANDU130, CASA  04, EMBU MIRIM, Itapecerica da Serra, SP, 06855000;ITAPECERICA DA SERRA;SP;-46,8354372829996;-23,7006616129996;87301.0;1.0
7976677000109;FAZENDA ALTERNATIVA SOLUCAO;FAZ SOL;2005-08-23;não;;;RUA PROFESSOR FLAVIANO DE MELO, 612, , CENTRO, Mogi das Cruzes, SP, 08710000;MOGI DAS CRUZES;SP;-46,193986;-23,522874;88006.0;1.0
8620672000373;PAC - PROJETOS AMIGOS DAS CRIANCAS;SASF PIRITUBA;2017-03-13;não;;;RUA CD MONTERONE245, GARAGEGARAGEM, JARDIM SYDNEY, São Paulo, SP, 02982190;S�O PAULO;SP;-46,7171411779996;-23,4549369579996;87301.0;1.0
20739937000271;ASSOCIACAO ALIMENTAR CORPO E ALMA;ASSOCIACAO ALIMENTAR CORPO E ALMA;2018-05-07;não;;;RUA PROJETADA605,       ESTRADA DA FAZENDA, AGENOR DE CAMPOS, Mongaguá, SP, 11730000;MONGAGU�;SP;-46,6505256169996;-24,0949739009996;87204.0;1.0
3221537000170;ASSOCIACAO REDE RUA;REDE RUA;1999-02-05;não;;;RUA SAMPAIO MOREIRA110, CASA 09, BRAS, São Paulo, SP, 03008010;S�O PAULO;SP;-46,6209324899996;-23,5423491639996;94308.0;1.0
27297582000176;ASSOCIACAO ESPIRITA ARCO - IRIS DE AVARE;;2017-03-08;não;;;RUA RIO GRANDE DO SUL1964, BRAZ I, Avaré, SP, 18701190;AVAR�;SP;-48,9194596349996;-23,0997070339996;88006.0;1.0
49311285000170;PROMOCOES HUMANAS EUGENIO DE MAZENOD;;1978-06-07;não;;;RUA AFONSO DE CARVALHO16, VILA PROGRESSO, São Paulo, SP, 02978040;S�O PAULO;SP;-46,7061548829996;-23,4731448819996;88006.0;1.0
51909273000194;CASA DE REPOUSO BOM PASTOR;;1982-04-19;não;;;RUA FERNANDO CASELLATTO89, BARAO GERALDO, Campinas, SP, 13084450;CAMPINAS;SP;-47,0831440259996;-22,8347069339996;87301.0;1.0
4648635000150;UPASC - UNIAO DOS PARATLETAS DE SAO CARLOS;UPASC;2001-09-03;não;;;AVENIDA GRECIA160, BELA VISTA, São Carlos, SP, 13574140;S�O CARLOS;SP;-47,8944958249996;-22,0358753039996;88006.0;1.0
28771469000224;ASSOCIACAO NACIONAL CRISTA RESGATE DO PAI;ASSOCIACAO CRISTA CASA DE RUTH;2018-05-16;não;;;RUA THEREZA IZELLI FARIZATO47, VILA VOEGES, Suzano, SP, 08620650;SUZANO;SP;-46,2996524489996;-23,6359734569996;87204.0;1.0
11777224000635;JUFRA-JUVENTUDE FRANCISCANA DO BRASIL;JUFRA;1987-02-18;não;;;PRACA MARQUES DE MONTE ALEGRE13, VALONGO, Santos, SP, 11010260;SANTOS;SP;-46,3377489009996;-23,9323770569996;87115.0;1.0
7163051000183;UNIDADE RESTAURACAO DE APOIO A FAMILIA;URAF;2004-12-21;não;;;RUA CARLOS BIGATTI38, A, VILA SILVIA, São Paulo, SP, 03728200;S�O PAULO;SP;-46,5098638449996;-23,5034582279996;88006.0;1.0
48005722000165;CENTRO ESPIRITA AMOR E CARIDADE - VILA JOAO LAZARO;;1976-11-08;não;;;RUA JOSE VILA REAL20, CENTRO, Santa Rita do Passa Quatro, SP, 13670000;SANTA RITA DO PASSA QUATRO;SP;-47,4787222049996;-21,7067590589996;94308.0;1.0
3066872000140;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CESARIO LANGE;APAE DE CESARIO LANGE;1999-03-24;não;;;AVENIDA SAO PAULO325, VILA BRASIL, Cesário Lange, SP, 18285000;CES�RIO LANGE;SP;-47,9465217699996;-23,2202370359996;94308.0;1.0
61704086000128;HACALI HA UM CAMINHO A LIBERDADE;;1991-07-15;não;;;RUA BURITAMA (CH RODEIO)04, PONUNDUVA, Cajamar, SP, 07767035;CAJAMAR;SP;-46,9248066539996;-23,3407108429996;87301.0;1.0
62020102000126;ADID ASSOCIACAO PARA DESENVOLVIMENTO INTEGRAL DO DOWN;;1989-12-21;não;;;RUA GUARARAPES864, BROOKLIN PAULISTA, São Paulo, SP, 04561001;S�O PAULO;SP;-46,6870359579996;-23,6072621839996;85139.0;1.0
6926994000158;ASSOCIACAO BENEFICENTE DE FERRAZ DE VASCONCELOS E ADJACENCIAS A.B.F.V.A;;2004-06-14;não;;;RUA RIO DE JANEIRO66, JARDIM BELA VISTA, Ferraz de Vasconcelos, SP, 08532610;FERRAZ DE VASCONCELOS;SP;-46,3790348499996;-23,5420697179996;88006.0;1.0
44500403000175;LAR IRMA FRANCINE J. C. VAN DORTMONT;LAR IRMA FRANCINE;1974-10-16;não;;;RUA PROFESSOR SUD MENUCCI560, CENTRO, Guarantã, SP, 16570000;GUARANT�;SP;-49,5905577189996;-21,8943013269996;87115.0;1.0
3365709000189;ORGANIZACAO CIDADANIA ATIVA;OCA;1999-08-24;não;;;RUA BARAO DE MAUA1468, VILA VIRGINIA, Ribeirão Preto, SP, 14030190;RIBEIR�O PRETO;SP;-47,8252695629996;-21,1851504269996;94308.0;1.0
4676010001921;ASSOCIACAO DE LUTA E PROMOCAO SOCIAL JARDIM ROBRU E ADJACENCIAS;SMSE JACANA;2019-11-22;não;;;RUA S LUIZ GONZAGA225, JACANA, São Paulo, SP, 02274150;S�O PAULO;SP;-46,5845265119996;-23,4653127789996;88006.0;1.0
4223771000107;GRUPO DE APOIO AOS ALCOOLOTRAS E NARCOTICOS DE PEDERNEIRAS SP;;2000-12-27;não;;;RUA AMADEU FURLANI1628,       SUL                       SALAS 01, 02 E 03, VILA PAULISTA, Pederneiras, SP, 17280000;PEDERNEIRAS;SP;-48,7687719999996;-22,3668991199996;87204.0;1.0
3388703000127;C.A.D.A. CASA DE APOIO AO DROGADO E AO ALCOOLATRA;CADA;1999-09-09;não;;;RUA MARECHAL BITTENCOURT591, CENTRO, Jaú, SP, 17201430;JA�;SP;-48,5563917139996;-22,2971017899996;87204.0;1.0
13200123000118;ASSOCIACAO BENEFICENTE CEM POR CENTO JESUS;ASSOCIACAO CEM POR CENTO JESUS;2010-09-24;não;;;RUA OLIVIA CESARIO S. SILVA110, BUQUIRINHA II, São José dos Campos, SP, 12214569;S�O JOS� DOS CAMPOS;SP;-45,9114098539996;-23,0983712289996;88006.0;1.0
3343638000113;CENTRO DE CONVIVENCIA GENESES;;1999-08-16;não;;;RUA DOMENICO MONTELLA392, PARQUE NACOES UNIDAS, São Paulo, SP, 02996080;S�O PAULO;SP;-46,7372339009996;-23,4423645969996;88006.0;1.0
6101084000136;CASA CRIANCA ESPERANCA NOSSA SENHORA DO MONTE BERICO;;2003-08-26;não;;;RUA NOVA ERECHIM105, JARDIM SAO ARMANDO, Itaquaquecetuba, SP, 08580460;ITAQUAQUECETUBA;SP;-46,3418466029996;-23,4555043719996;88006.0;1.0
4390077000176;ASSOCIACAO E MOVIMENTO COMUNITARIO BENEFICENTE CULTURAL DESPERTAI;LUCAS VIVE;2001-03-19;não;;;RUA DEPUTADO CASSIO CIAMPOLINI, 155, , JARDIM MARIA EUGENIA, Sorocaba, SP, 18074470;SOROCABA;SP;-47,4880293419;-23,4578603103;88006.0;1.0
50802388000384;ASSOCIACAO CRISTA DE MOCOS DE ITAPEVA;ACMENTINHA;1988-12-07;não;;;PRACA SINHARINHA PIMENTEL195, CENTRO, Itapeva, SP, 18400006;ITAPEVA;SP;-48,8794918609996;-23,9813707789996;88006.0;1.0
53594560000188;VILA VICENTINA DE PALMITAL;ASILO SAO VICENTE;1973-04-28;não;;;AVENIDA REGINALDA LEAO1007, CENTRO, Palmital, SP, 19970000;PALMITAL;SP;-50,2143818969996;-22,7918157219996;87115.0;1.0
61956496001561;CENTRO DE VALORIZACAO DA VIDA;CENTRO DE VALORIZACAO DA VIDA;2011-10-19;não;;;ESTRADA DOUTOR BEZERRA DE MENEZES700, BLOCO J, JARDIM TORRAO DE OURO, São José dos Campos, SP, 12229380;S�O JOS� DOS CAMPOS;SP;-45,8593673629996;-23,2604212739996;87204.0;1.0
2395313000111;DISPENSARIO ASSISTENCIAL SANTA ISABEL;D.A.S.I.;1998-03-06;não;;;RUA DOUTOR ADHEMAR PEREIRA DE BARROS598, PARQUE HIPPOLYTO, Limeira, SP, 13486567;LIMEIRA;SP;-47,3734840389996;-22,5731752259996;94308.0;1.0
71265359000139;LAR SAO VICENTE DE PAULO;;1970-09-28;não;;;RUA DR VICENTE DANNA605, CENTRO, Socorro, SP, 13960000;SOCORRO;SP;-46,5255609149996;-22,5907517999996;87115.0;1.0
8965301000161;ASSOCIACAO DO CORACAO MISERICORDIOSO DE JESUS - ACOMJE;ACOMJE;2007-06-28;não;;;RUA IDA VIDALLI MAZZONI674, PARQUE PAMPULHA, Agudos, SP, 17132326;AGUDOS;SP;-48,9867824479997;-22,4699129719996;94308.0;1.0
43542687000108;ASSOCIACAO ESPIRITA ANDRE LUIZ;AEAL;1972-07-07;não;;;RUA RIO DE JANEIRO1478, CENTRO, Andradina, SP, 16900027;ANDRADINA;SP;-51,3809661709996;-20,9018984229996;85112.0;1.0
46458220000164;ASSOCIACAO ARCO IRIS DE ASSISTENCIA SOCIAL DE FLORIDA PAULISTA;;1975-09-25;não;;;RUA ENGENHEIRO JOSE FONTERRADA VIEIRA113, CENTRO, Flórida Paulista, SP, 17830000;FL�RIDA PAULISTA;SP;-51,1729212649996;-21,6131813549996;88006.0;1.0
69129880000105;NUCLEO CORACAO MATERNO;;1993-02-18;não;;;RUA ANTONIO PIRES663, FREGUESIA DO O, São Paulo, SP, 02730000;S�O PAULO;SP;-46,6916743969996;-23,4993647749996;85112.0;1.0
72519978000175;ASSOCIACAO BENEFICENTE NOSSA SENHORA DA CONFIANCA;;1993-01-28;não;;;AVENIDA FLOR DA ABISSINIA615, PARQUE GUARANI, São Paulo, SP, 08235610;S�O PAULO;SP;-46,4631717559996;-23,5185729619996;88006.0;1.0
22988131000161;JCPM-JESUS CRISTO POR UM MUNDO MELHOR;;2015-07-17;não;;;RUA JOAQUINA MARIA DOS SANTOS76, VILA SOUZA, São Paulo, SP, 02860110;S�O PAULO;SP;-46,6732848109996;-23,4706397389996;88006.0;1.0
52442001000190;ASSOC E OFICINAS DE CARIDADE DE SANTA RITA DE CASSIA;;1978-01-01;não;;;RUA ANTONIO PRADO22 22, CENTRO, Mirassol, SP, 15130001;MIRASSOL;SP;-49,5069308109996;-20,8169124439996;94308.0;1.0
317413000102;GRUPO APOIO SOLIDARIEDADE PORT VIRUS HIV ARARAQUARA;GASPA;1994-11-01;não;;;RUA AUGUSTO MASCIA222, ROTA 81, VILA VELOSA II, Araraquara, SP, 14806530;ARARAQUARA;SP;-48,1504047699996;-21,7609618139996;88006.0;1.0
60002128000116;CONS CENTRAL DE S J RIO PRETO DA SOC S VICENTE DE PAULO;;1970-02-28;não;;;RUA VISCONDE DE OURO PRETO622, PQ. INDUSTRIAL, São José do Rio Preto, SP, 15030300;S�O JOS� DO RIO PRETO;SP;-49,3920893239996;-20,7988170769996;87301.0;1.0
26085347000178;GRUPO UNIAO DE APOIO AOS PORTADORES DE CANCER-GUPC MOGI GUACU;GUPC - MOGI GUACU;2016-08-31;não;;;AVENIDA WASHINGTON LUIZ67, VILA SAO CARLOS, Mogi Guaçu, SP, 13847120;MOGI GUA�U;SP;-46,9416154059996;-22,3524876429996;87115.0;1.0
2214894000148;SOCIEDADE BENEFICIENTE NOSSA SENHORA DA PIEDADE;;1997-11-05;não;;;RUA CAFELANDIA27, PARQUE SAO JORGE, Itapeva, SP, 18409250;ITAPEVA;SP;-48,8852796779996;-23,9807114439996;88006.0;1.0
8741511000257;BANCO DE ALIMENTOS DE SOROCABA;BANCO DE LAIMENTOS DE SOROCABA;2013-01-24;não;;;RODOVIA BUNJIRO NAKAO100, KM    100, LIBERDADE, Piedade, SP, 18170000;PIEDADE;SP;-47,4260259379996;-23,7144309029996;88006.0;1.0
9556073000139;ASSOCIACAO COMUNITARIA DAS CRIANCAS E ADOLESCENTES DE OSASCO E REGIAO;ACCAOR;2008-05-08;não;;;RUA MONTE CASTELO23, ROCHDALE, Osasco, SP, 06226350;OSASCO;SP;-46,7813943839996;-23,5041279099996;88006.0;1.0
54697677000150;LAR DA AMIZADE ILCE DA CUNHA HENRY;;1987-05-28;não;;;RUA PADRE FRANCISCO DE ABREU SAMPAIO, 390, , PARQUE ITALIA, Campinas, SP, 13036140;CAMPINAS;SP;-47,06941;-22,918171;87115.0;1.0
8268077000159;LAR RENASCER EM CRISTO;LAR RENASCER EM CRISTO;2006-08-29;não;;;RUA VILIBALDO URIAS GOMES341, QD 48 - LOTE 15, EST. JOCKEY CLUB, São José do Rio Preto, SP, 15081521;S�O JOS� DO RIO PRETO;SP;-49,3442534369996;-20,8659903329996;87115.0;1.0
56015506000129;LAR DOS VELHOS DA IGREJA PRESBITERIANA;;1970-04-16;não;;;TRAVESSA PURA PANTOZZI110, IPIRANGA, Ribeirão Preto, SP, 14055609;RIBEIR�O PRETO;SP;-47,8199547139996;-21,1562993479996;87115.0;1.0
61600839008563;CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E;CIEE;2004-01-07;não;;;RUA DOM BOSCO284, CENTRO, Lorena, SP, 12600100;LORENA;SP;-45,1236632909996;-22,7328185189996;88006.0;1.0
61705877002620;ASSOCIACAO EVANGELICA BENEFICENTE;CENTRO DE CONVIVENCIA HENRIQUE GUEDES;1994-08-29;não;;;RUA LUIZ DE OLIVEIRA140, JD D JOSE, São Paulo, SP, 05886120;S�O PAULO;SP;-46,7897898629996;-23,6800656189996;88006.0;1.0
61600839022809;CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E;CIEE;2012-11-09;não;;;RUA TAQUARI546, ANDAR 2                   SALA  201 C, MOOCA, São Paulo, SP, 03166000;S�O PAULO;SP;-46,6000395569996;-23,5542182019996;88006.0;1.0
